file,ssi,hash,cor,chi,inter,bha,TF
46.jpg,0.058127918,30,0.061237648,19.56105578,0.077077131,0.881316432,0
47.jpg,0.103897162,36,0.060463715,33.93446572,0.071921637,0.885117911,0
48.jpg,0.241468821,34,-0.001057714,25.2114954,0.062219124,0.982563862,0
49.jpg,0.261245944,26,0.064062118,21.3439348,0.147692243,0.849517268,1
50.jpg,0.143922528,28,0.019403119,838.5666778,0.149224148,0.965353015,0
51.jpg,0.759534606,20,-0.000426826,1.437541204,0.00446996,0.994172524,0
52.jpg,0.098012093,30,-2.41E-05,5597.672104,0.1060393,0.968652053,0
53.jpg,0.141637724,32,0.043176032,24.77609742,0.156344019,0.87691871,1
54.jpg,0.237069935,32,0.074927427,216.9045626,0.211917798,0.816072665,1
55.jpg,0.125716679,26,0.179625934,19.07016088,0.323595228,0.866615037,1
56.jpg,0.073638468,34,0.06438818,16.95347064,0.102573688,0.854350386,1
57.jpg,0.127607092,40,0.057709821,83.48891352,0.11886438,0.910391476,0
58.jpg,0.564209113,36,0.98976493,0.157269029,1.124233932,0.305327391,0
59.jpg,0.267354469,34,0.000125103,935.3593198,0.109353134,0.970735237,0
60.jpg,0.292889901,38,-0.000875102,1.505136925,0.024634466,0.984133043,0
61.jpg,0.248867688,36,-0.001944884,7154.692535,0.114758994,0.978723252,0
62.jpg,0.383784018,36,0.05782927,106.6015215,0.211731216,0.904669508,1
63.jpg,0.499894318,18,0.994975287,29.99086161,1.135093915,0.519809577,1
64.jpg,0.163191762,32,0.053611358,26.7555474,0.085634652,0.945030512,0
65.jpg,0.263807094,34,0.060098873,15.60346392,0.06143978,0.89172055,0
66.jpg,0.22916525,36,0.061424049,15.83932068,0.090288552,0.865950615,0
67.jpg,0.4882136,28,0.99119606,11.91546374,1.072831646,0.55613379,1
68.jpg,0.093408007,30,0.064441603,86.57297984,0.143309255,0.853127908,1
69.jpg,0.251570148,34,0.027186251,61.34442566,0.115892376,0.948762835,0
70.jpg,0.223135892,28,0.061771614,15.63196267,0.119724817,0.858752114,0
71.jpg,0.113792465,32,0.06481458,29.75335019,0.137685812,0.920622048,0
72.jpg,0.265712109,30,0.022912402,4.968917379,0.095132309,0.932195851,1
73.jpg,0.115826248,38,0.061703192,64.82115765,0.131732001,0.919115311,0
74.jpg,0.188453402,30,-0.001660734,5923.912464,0.130817247,0.978641413,0
75.jpg,0.585666227,30,0.005937587,13596.72061,0.19152303,0.909064942,1
76.jpg,0.318080561,28,0.037471032,39.57581737,0.096202082,0.956108068,0
77.jpg,0.115023742,32,0.021114593,60.89259559,0.204479053,0.948963546,0
78.jpg,0.040051281,26,0.062501624,17.77419299,0.096089958,0.8606636,0
79.jpg,0.678551375,28,0.000415589,1.219415247,0.016656557,0.984012863,1
80.jpg,0.131585407,34,0.064028283,236.3367038,0.195355623,0.884126733,1
81.jpg,0.289231706,30,0.013443172,3866.499807,0.112131802,0.968763511,0
82.jpg,0.174067138,28,0.075845174,15.97869373,0.104758618,0.86228153,1
83.jpg,0.260991029,28,0.035704766,381.7828925,0.153895894,0.956216908,0
84.jpg,0.2234069,28,0.060505524,15.73763436,0.06268382,0.884274918,0
85.jpg,0.232062246,38,0.938592736,263.8723987,1.174177441,0.738479556,1
86.jpg,0.099213067,38,0.061310248,15.62195238,0.11875973,0.848308765,1
87.jpg,0.208413511,34,0.060486947,15.60232719,0.066617994,0.883402623,0
88.jpg,0.215224787,28,0.060444776,16.66549325,0.086307547,0.89393217,0
89.jpg,0.231291765,22,-0.000915686,3.075975133,0.031064199,0.983986139,0
90.jpg,0.319134342,38,0.985909236,3.261701799,1.147923819,0.635351032,1
91.jpg,0.722149161,18,0.006197245,972.153749,0.116923579,0.909141623,1
92.jpg,0.46108167,30,0.967167197,25.48599812,1.113529709,0.549702073,1
93.jpg,0.163988509,30,-0.009723107,7770.380679,0.101239907,0.984380843,0
94.jpg,0.408431756,28,-0.002553259,8.86725005,0.018804325,0.993965746,0
95.jpg,0.173055558,36,0.059787533,17.48290824,0.074784834,0.912808415,0
96.jpg,0.163201696,32,0.060395997,17.07671539,0.108128146,0.902320129,0
97.jpg,0.294663323,32,0.020536417,158.216866,0.091811931,0.966784697,0
98.jpg,0.298699131,28,-0.001102767,772.789328,0.084429227,0.981358705,0
99.jpg,0.139665007,30,0.059417344,15.6031291,0.061620315,0.892288292,0
100.jpg,0.180243791,30,-0.003804679,244.1097867,0.04272388,0.98613172,0
101.jpg,0.332529466,28,-0.001227198,12.00114704,0.031118824,0.986399751,0
102.jpg,0.291264668,34,0.057697333,409.1421225,0.181546212,0.935562451,0
103.jpg,0.181534062,30,0.001667577,96.03079304,0.126862994,0.970623087,0
104.jpg,0.205260596,32,0.058851448,15.60718282,0.063269568,0.904606997,0
105.jpg,0.737739275,24,0.995328861,1.797773477,1.124901231,0.327172091,1
106.jpg,0.189566472,30,0.069762705,6429.194177,0.318244793,0.928774093,1
107.jpg,0.254330545,36,0.060501297,36.84609304,0.123205383,0.866494417,1
108.jpg,0.140657258,34,-0.001408668,2005.887855,0.036943497,0.981921686,0
109.jpg,0.179495882,28,9.84E-06,1.25492895,0.03314534,0.97972088,0
110.jpg,0.172503863,30,0.026969936,197.4755663,0.091225254,0.965614499,0
111.jpg,0.245841805,34,0.224111674,16.67465737,0.265100547,0.71283889,1
112.jpg,0.087249583,38,0.065076631,30.64547197,0.156496665,0.87100681,0
113.jpg,0.202694971,38,0.007064309,8.547057338,0.080781941,0.96379442,0
114.jpg,0.286605333,32,0.017129378,69.53347625,0.09479408,0.935856468,0
115.jpg,0.520585037,24,0.003527228,9.163783925,0.082440248,0.960494862,1
116.jpg,0.265164077,20,0.052434388,132.9062423,0.086039021,0.893208089,0
117.jpg,0.3405576,30,0.533647049,15.1966253,0.668394846,0.538004039,0
118.jpg,0.046417433,34,0.019139946,1218.281585,0.161615737,0.962529056,0
119.jpg,0.241635535,30,0.06007104,15.61006454,0.065206849,0.898671489,0
120.jpg,0.190853418,36,0.062833912,16.02995939,0.151391928,0.845173314,0
121.jpg,0.714607398,22,0.003692657,5306.448914,0.056586817,0.966584648,0
122.jpg,0.010598925,34,0.060773206,15.58847092,0.074992731,0.863362703,0
123.jpg,0.456317917,20,0.001466404,13597.0234,0.020599674,0.965671278,0
124.jpg,0.164340923,38,0.060358248,15.72284351,0.062208614,0.893282765,0
125.jpg,0.114012996,36,0.003050926,9.26439466,0.118453195,0.949597591,0
126.jpg,0.291429252,32,-0.004874544,1803.297585,0.114360993,0.978112309,0
127.jpg,0.172133664,38,0.05948236,15.60427219,0.061581666,0.898158735,0
128.jpg,0.279349847,30,0.0055387,21.39296053,0.072870021,0.978399384,0
129.jpg,0.337961536,36,-0.00308798,196.6374682,0.043425785,0.984542498,0
130.jpg,0.469013003,34,0.003066107,1.283921577,0.060412932,0.971984863,0
131.jpg,0.201825722,30,-0.000321361,21.81898306,0.059767753,0.981941705,0
132.jpg,0.775492049,18,0.99538533,0.310323496,1.023240612,0.407989447,1
133.jpg,0.399924551,30,0.913520588,13.70340734,1.165672091,0.620586028,1
134.jpg,0.546533971,30,0.94594682,4.345722066,1.095048702,0.495543072,1
135.jpg,0.195264312,38,0.272464068,15.23078444,0.324264629,0.615286499,1
136.jpg,0.26086316,32,0.12394335,3257.827633,0.366398972,0.863054431,1
137.jpg,0.210283875,34,0.385967966,605.7689824,0.526929266,0.722456255,1
138.jpg,0.262318454,38,0.060475304,15.60015266,0.065687379,0.8860066,0
139.jpg,0.548139305,30,0.985092573,16.85755365,1.086307313,0.649749312,0
140.jpg,0.178098434,32,0.06189927,22.94527761,0.1135573,0.903038414,0
141.jpg,0.261280938,32,0.100210693,33965.66977,0.733547045,0.935331731,0
142.jpg,0.197256854,34,0.060555675,15.59932264,0.068335081,0.875976751,1
143.jpg,0.334641577,32,0.033102794,7.617485087,0.072545768,0.9272566,1
144.jpg,0.219034462,34,0.097175743,26.04266551,0.136226581,0.811876523,0
145.jpg,0.417336522,30,0.047811018,16.24350533,0.083604779,0.907749569,1
146.jpg,0.25105196,30,0.054112417,15.60360405,0.062746894,0.921624337,0
147.jpg,0.259031512,34,0.007477055,59.30972722,0.097097372,0.975344886,0
148.jpg,0.214174956,34,0.037924258,24.90378184,0.090551087,0.950228087,0
149.jpg,0.129820831,34,0.009222447,246.5084527,0.090865125,0.973069582,0
150.jpg,0.143839461,26,-0.003935332,781.6431959,0.087052534,0.981914751,0
151.jpg,0.144192998,30,0.060537462,15.60403887,0.061113425,0.882093595,0
152.jpg,0.204937907,38,0.005670759,4.891686096,0.084205211,0.957106437,0
153.jpg,0.277175279,34,0.009249087,5146.799264,0.196480599,0.961988937,0
154.jpg,0.571160645,22,-0.001295299,1050.91345,0.023926986,0.98286104,0
155.jpg,0.403390075,32,-6.43E-05,2.754559963,0.020245308,0.975677741,1
156.jpg,0.629432579,26,0.298551837,1240.765138,0.807214319,0.790698167,1
157.jpg,0.168422832,32,0.059772406,17.48261988,0.080935957,0.911003395,0
158.jpg,0.309012048,34,0.042087507,15.6369321,0.085257468,0.915930746,0
159.jpg,0.260841345,34,0.059115552,15.60399327,0.061137983,0.894946192,0
160.jpg,0.276483182,34,0.97838617,31.76201596,1.220795692,0.530767423,1
161.jpg,0.358810705,24,0.96732338,20.44632375,1.152152454,0.515091418,0
162.jpg,0.186627084,30,0.058251592,77.14833113,0.08952676,0.898443274,0
163.jpg,0.233854064,30,0.02922642,5.618059894,0.066760653,0.936511293,0
164.jpg,0.220781793,30,0.060140969,15.69847176,0.070717985,0.901052752,0
165.jpg,0.762730267,34,0.067501118,18.13196015,0.12344721,0.854151395,0
166.jpg,0.219774449,34,0.047090883,15.70658929,0.09915722,0.920160652,0
167.jpg,0.226420352,28,0.39901365,5038.587487,1.203506342,0.864575055,0
168.jpg,0.200512476,36,0.066711407,5770.894467,0.39532518,0.947610943,0
169.jpg,0.188221472,34,0.060436916,15.6089659,0.067716783,0.889118808,0
170.jpg,0.277072286,28,-0.000501572,3.754521834,0.048897008,0.979612426,0
171.jpg,0.122093683,26,0.060537462,15.60403887,0.061113425,0.882093595,0
172.jpg,0.069321372,32,0.055761305,72.2456424,0.19252487,0.933019603,0
173.jpg,0.256148939,34,-0.001896911,128.094557,0.087901442,0.982029815,0
174.jpg,0.232917358,36,0.069891936,124.0294718,0.104500006,0.869557909,1
175.jpg,0.147244177,32,0.054343802,16.94528323,0.067145714,0.910152626,0
176.jpg,0.552773836,24,-0.001876913,162.5201498,0.019220455,0.991021268,0
177.jpg,0.506092743,34,0.010168832,7.232145543,0.070183841,0.937431874,1
178.jpg,0.166416484,36,0.059652474,17.66138079,0.099227499,0.892083816,0
179.jpg,0.146103173,30,-0.002187663,338.5435496,0.098521529,0.981439375,0
180.jpg,0.194724117,26,0.252989711,248.8962908,0.363554171,0.810202228,1
181.jpg,0.109139567,22,-4.32E-05,1334.336018,0.133487083,0.969995701,0
182.jpg,0.053020769,24,0.080398019,98.18347311,0.218342692,0.912112574,0
184.jpg,0.170124568,30,0.059739327,16.28717573,0.0963349,0.910759045,0
185.jpg,0.205510611,32,0.06038079,15.74711021,0.068975387,0.886947672,1
186.jpg,0.210149112,32,0.060507326,15.65322066,0.061503628,0.883893241,0
187.jpg,0.111065153,30,0.060506055,15.61340435,0.076476887,0.878571538,0
188.jpg,0.132159047,26,0.056635544,20.78280793,0.086130445,0.94105776,0
189.jpg,0.159702486,30,-0.004301277,1854.632338,0.117935462,0.974834101,0
190.jpg,0.617592579,34,0.016931839,1.32300791,0.080354879,0.920765027,0
191.jpg,0.195932389,28,0.05853733,43.2613856,0.076990062,0.891603601,0
192.jpg,0.114695299,36,0.061083048,15.57979736,0.085553718,0.854753552,0
193.jpg,0.258090953,26,0.060328703,16.33053592,0.077999432,0.891905956,0
194.jpg,0.256591222,32,0.060456236,15.60276661,0.062139902,0.888281961,1
195.jpg,0.284095266,22,0.445542115,17.13359477,0.728060991,0.661447699,1
196.jpg,0.489655287,32,0.005991517,1.366608328,0.082806876,0.953955912,0
197.jpg,0.301615713,34,0.059532456,15.79846351,0.076867231,0.895002669,1
198.jpg,0.321953584,32,0.445838487,1074.00028,0.660513732,0.757037441,1
199.jpg,0.258196655,30,-0.003067024,8025.797839,0.194591783,0.973901245,0
200.jpg,0.216515843,28,0.060248841,16.84261755,0.071470308,0.898794595,0
201.jpg,0.217712055,30,-0.000952281,3.715732206,0.020548235,0.990174098,0
202.jpg,0.255953014,34,-0.000510392,2.324886749,0.029076451,0.979050712,0
203.jpg,0.39858262,36,0.060579071,15.61414239,0.070453826,0.874363344,0
204.jpg,0.609786749,32,0.993918905,18.16440047,1.106001904,0.444483195,0
205.jpg,0.235388243,34,0.060409232,15.61902111,0.065259466,0.891848555,0
206.jpg,0.056423909,24,-0.000333697,1959.595617,0.087043216,0.97386783,0
207.jpg,0.221228018,30,0.057507844,42.47975116,0.083273595,0.939150926,0
208.jpg,0.592945824,20,0.993674919,8.486480633,1.036573728,0.432220668,1
209.jpg,0.176959439,36,0.027917258,77.93818152,0.141872763,0.9296195,0
210.jpg,0.121532452,28,0.060479818,15.6129658,0.073066006,0.888682644,0
212.jpg,0.140388987,28,0.010962204,1.473463103,0.064671989,0.954021009,0
213.jpg,0.193470638,28,-0.005776859,6524.268741,0.084586119,0.982859192,0
214.jpg,0.138036994,32,0.060242784,15.61978129,0.06741836,0.904530338,0
215.jpg,0.213472283,34,0.058730026,15.66855925,0.064090626,0.905071549,0
216.jpg,0.170637032,32,0.003662256,5.544907602,0.074239153,0.97988346,0
217.jpg,0.285463677,36,0.061111643,22.39452591,0.091464017,0.900329964,0
218.jpg,0.160017427,38,0.060770956,15.95364971,0.087628934,0.87357044,1
219.jpg,0.215394485,36,0.014339941,2746.139696,0.175966039,0.960518593,0
220.jpg,0.294936859,34,0.006943647,7.92793511,0.109556402,0.957359951,1
221.jpg,0.18541704,40,0.002501626,31.18003561,0.136112197,0.965846119,0
222.jpg,0.06152548,38,0.084595181,387.9560616,0.224656966,0.898980092,0
223.jpg,0.446918328,24,0.027419059,916.979798,0.086181807,0.902473468,0
224.jpg,0.324296792,28,0.000265648,221.4990409,0.102590859,0.980112471,0
225.jpg,0.21741022,34,0.060228483,15.60794311,0.062939026,0.888905927,1
226.jpg,0.151232173,38,0.059131152,15.60399493,0.06114404,0.90649009,0
227.jpg,0.19358417,26,0.02964894,1522.49046,0.1622476,0.948272194,0
228.jpg,0.510080983,34,0.060521654,15.59878029,0.066076408,0.881591208,0
229.jpg,0.356756093,44,0.099982903,365.1405825,0.179265008,0.819678938,1
230.jpg,0.163184437,36,0.31046517,18.74236245,0.438433708,0.713645063,0
231.jpg,0.284046642,38,0.027593634,8.400603363,0.081411169,0.957374282,0
232.jpg,0.20952363,28,0.060931543,28.99607045,0.122274659,0.894679885,0
233.jpg,0.010137699,36,0.061310733,15.84595204,0.083537629,0.856535679,0
234.jpg,0.201633502,34,0.04601991,15.60845322,0.061285023,0.920966878,0
235.jpg,0.505367619,34,0.010594282,13.76409441,0.128868172,0.903429514,1
236.jpg,0.153520703,34,0.84811236,214.6997807,1.139372651,0.782853426,1
237.jpg,0.219570362,28,0.053188991,17.24254351,0.071354853,0.899969437,1
238.jpg,0.122873914,26,0.061614171,16.49151834,0.09106109,0.859757438,0
239.jpg,0.254122065,26,0.002179676,894.599288,0.093171511,0.97910328,0
240.jpg,0.266868728,26,-0.000353333,10.6372364,0.03207495,0.981926157,0
241.jpg,0.356182756,34,0.003674321,150.3959405,0.123586767,0.947741171,1
242.jpg,0.205240922,22,0.019326043,159.7598512,0.124893969,0.957654543,0
243.jpg,0.160668496,36,0.47596424,225.5359545,0.715101116,0.814092,1
244.jpg,0.244107568,36,0.062395096,15.62664117,0.10253181,0.859397662,1
245.jpg,0.198089586,32,0.058774034,21.48943021,0.081578239,0.927278284,0
246.jpg,0.201573734,34,0.061073789,18.42571922,0.114994836,0.887016594,0
247.jpg,0.28549839,32,0.060499815,15.601566,0.067494341,0.882338539,0
248.jpg,0.248259733,28,0.062257009,15.72035435,0.156016801,0.842855093,1
249.jpg,0.119024619,36,0.086300319,161.936118,0.216686243,0.902478558,0
250.jpg,0.607339831,32,0.999454337,0.187119759,1.165509497,0.214966865,1
251.jpg,0.22120903,30,0.060902755,15.70691445,0.094243409,0.871461257,0
252.jpg,0.464200612,26,0.924543825,12.6997919,1.157688782,0.527470922,1
253.jpg,0.163967401,30,-8.65E-05,1700.868903,0.11794941,0.970411172,0
254.jpg,0.201461542,36,0.06071313,15.65704287,0.075038556,0.876544861,0
255.jpg,0.34577307,24,-0.002699881,334.2979714,0.041187026,0.987031147,1
256.jpg,0.478635932,34,0.000684229,302.4979822,0.085284375,0.968601203,0
257.jpg,0.232501164,34,0.06050422,15.59948266,0.064439624,0.883331436,0
258.jpg,0.302543886,28,0.000536691,16534.39848,0.210283881,0.967415355,0
259.jpg,0.176750897,36,0.001646488,356.6952809,0.167251074,0.965707458,0
260.jpg,0.209571679,34,0.036327751,2368.172822,0.062373947,0.951356746,0
261.jpg,0.232174662,34,0.100242034,15.5253716,0.105500389,0.771853158,0
262.jpg,0.427450381,26,-0.000672625,558.2764302,0.081023755,0.977717793,0
263.jpg,0.124187892,38,0.058798408,15.97446582,0.090299995,0.912446341,0
264.jpg,0.232739548,40,0.060550351,15.60014923,0.067154359,0.88528184,0
265.jpg,0.102635326,32,0.060537462,15.60403887,0.061113425,0.882093595,0
266.jpg,0.12333993,30,0.080796585,102.085432,0.19119095,0.819997997,0
267.jpg,0.149800705,32,0.003246772,499.2707998,0.152628532,0.956144038,0
268.jpg,0.094657908,32,-0.003087013,333.2920381,0.147524393,0.968746437,0
269.jpg,0.205514111,26,0.05904715,23.42701149,0.071214709,0.921363484,0
270.jpg,0.440477864,34,0.036971033,15.68718549,0.069130501,0.942156254,0
271.jpg,0.181575121,32,0.061317076,16.11946141,0.096448613,0.886577563,0
272.jpg,0.37192955,24,0.022351273,30.63803119,0.152779352,0.945060909,1
273.jpg,0.203585782,24,0.059601929,34.14705415,0.073223774,0.916132498,1
274.jpg,0.185200596,32,0.057845102,31.89233343,0.096245926,0.930168565,0
275.jpg,0.476430532,26,0.998722199,2.923255442,1.146847115,0.273552771,1
276.jpg,0.329893887,34,0.165584123,1777.02825,0.5193315,0.910895583,0
277.jpg,0.355939461,30,-0.001598052,16.3345031,0.045410097,0.985222691,0
278.jpg,0.334473329,26,0.963287129,21.98487344,1.126582269,0.643816794,1
279.jpg,0.413753661,32,0.01603098,60.14504971,0.048581378,0.939652251,0
280.jpg,0.18335064,36,0.042513518,3384.542608,0.080527647,0.934284714,0
281.jpg,0.225192849,24,0.00318294,81.70982282,0.124270515,0.976227814,0
282.jpg,0.376712887,18,0.003668493,2.110150123,0.061833726,0.96903683,1
283.jpg,0.759544034,20,-0.000314319,2.32461495,0.004908821,0.991115936,0
284.jpg,0.389006433,30,0.947973953,61.77242478,1.159253366,0.552807673,0
285.jpg,0.188154632,32,0.061212727,15.68703304,0.074464385,0.88979592,0
286.jpg,0.242641143,28,0.003134726,1249.587566,0.144824982,0.965092844,0
287.jpg,0.173348011,34,0.058824258,15.66613115,0.069744425,0.899615346,1
288.jpg,0.236188882,34,0.060437545,15.60212686,0.063718784,0.8919073,1
289.jpg,0.190353264,36,0.060537462,15.60403887,0.061113425,0.882093595,0
290.jpg,0.318667612,36,-0.002398417,7662.704527,0.106385517,0.976338473,0
291.jpg,0.277650883,24,0.027600403,14.73521607,0.076525514,0.957683601,0
292.jpg,0.193953363,32,0.060537462,15.60403887,0.061113425,0.882093595,0
293.jpg,0.247027078,34,-0.003677617,521.898506,0.111994126,0.983828567,0
294.jpg,0.154476048,26,0.00445211,8207.833805,0.185689548,0.966732097,0
295.jpg,0.122048707,30,0.368250818,15.03664554,0.457639312,0.5587138,0
296.jpg,0.243930489,28,0.004098484,519.8384241,0.16055108,0.956603333,0
297.jpg,0.351127757,30,-0.004030001,983.6429491,0.085622787,0.985270313,0
298.jpg,0.253594701,30,0.014123792,6859.738932,0.21724274,0.952483621,0
299.jpg,0.354821212,24,0.973111762,9.994329172,1.150361551,0.499146759,0
300.jpg,0.148636256,34,0.004528823,5.977310157,0.065474019,0.949876065,0
301.jpg,0.174886496,28,0.060537462,15.60403887,0.061113425,0.882093595,0
302.jpg,0.187856082,26,0.060534058,15.60348545,0.061472162,0.882383877,0
303.jpg,0.218110971,36,0.047139963,59.57653317,0.105745513,0.951160959,0
304.jpg,0.687582638,10,0.999077884,0.168847797,1.156736124,0.265729509,1
305.jpg,0.49758415,28,0.980892454,13.71120255,1.211322313,0.539174223,1
306.jpg,0.45222854,30,0.005743353,4906.32923,0.06567969,0.959998655,1
307.jpg,0.422749494,14,0.010010993,13597.84358,0.160534996,0.919904287,1
308.jpg,0.670881516,32,-5.56E-05,1.477387603,0.041108894,0.969310468,1
309.jpg,0.771478558,8,0.999886254,0.367252218,1.198084974,0.164082682,1
310.jpg,0.767795738,12,0.996247228,0.274080152,1.050619087,0.369361919,1
311.jpg,0.281782391,32,0.035814621,13602.49405,0.144809285,0.865385001,1
312.jpg,0.189376029,34,-0.000644887,78.95574479,0.08283488,0.975013958,1
313.jpg,0.121598353,30,0.060619816,17.6274158,0.093750629,0.887710671,1
314.jpg,0.315374028,40,0.042004059,32.7459241,0.104174526,0.905724087,1
315.jpg,0.172673007,28,0.000620767,2.441237752,0.082686763,0.978272903,0
316.jpg,0.329959268,34,0.059057573,16.36742658,0.06809604,0.880171127,1
317.jpg,0.152385001,30,0.059742651,23.29741698,0.125263348,0.919621863,0
318.jpg,0.694277462,34,0.074172644,3516.92104,0.366139262,0.925763605,1
319.jpg,,,,,,,0
320.jpg,0.746067403,10,0.061813058,15.50862994,0.156523842,0.850318467,1
321.jpg,0.253942038,36,0.07348819,2535.856903,0.321315798,0.927197917,0
322.jpg,0.492776544,34,0.000981463,1.502123671,0.037688751,0.969535682,1
323.jpg,0.412589709,28,0.031554109,16.35438877,0.07136289,0.954845408,0
324.jpg,0.713985602,30,0.005742568,8.911299344,0.067577981,0.963922522,1
325.jpg,0.222445315,36,0.05162985,2580.658462,0.111679474,0.933634105,0
326.jpg,0.256292199,34,0.759560481,59.95011415,1.219062879,0.472648159,0
327.jpg,0.159973069,24,0.066358255,30.92881791,0.208601425,0.817213526,1
328.jpg,0.529391367,26,-0.000436274,2.516138718,0.011436361,0.986184549,1
329.jpg,0.201688425,34,0.058895636,21.92753791,0.066543282,0.914242785,0
330.jpg,0.479049884,30,0.000380105,2.447937394,0.031910255,0.976788686,0
331.jpg,0.168542642,32,0.066230826,21.61197079,0.103288652,0.852136053,1
332.jpg,0.1056017,28,0.06052319,15.60248359,0.062389911,0.883357638,0
333.jpg,0.107654851,30,0.058997267,33.94923812,0.139179082,0.915977574,0
334.jpg,0.128317832,34,0.057485984,15.66917648,0.062861751,0.910387208,1
335.jpg,0.265558999,34,0.059499244,15.67010997,0.071242968,0.908778974,0
336.jpg,0.188441025,40,0.051099246,15.60264411,0.061836909,0.912438661,0
337.jpg,0.477171778,32,0.922098958,139.137266,1.084654267,0.655118076,0
338.jpg,0.4016211,36,0.006039048,6208.550738,0.075108962,0.963585299,1
339.jpg,0.200176448,30,0.060947282,15.63074667,0.084927877,0.879288017,1
340.jpg,0.166516846,30,0.014293486,8689.424407,0.125269824,0.958823231,0
341.jpg,0.181908393,28,0.060166784,15.77190387,0.085119284,0.898807323,0
342.jpg,0.201377706,26,0.060728378,17.12572371,0.104518572,0.875958571,1
343.jpg,0.279644538,30,0.055032957,15.95809506,0.08696727,0.897418657,1
344.jpg,0.286311182,34,0.142149878,16.16955361,0.195526172,0.759942654,0
345.jpg,0.216207685,38,0.060843702,15.66180536,0.091408947,0.874369309,1
346.jpg,0.199830581,34,0.060633376,15.65139967,0.07127741,0.881378304,0
347.jpg,0.081600791,26,0.067331828,58.57791536,0.128595506,0.878725266,0
348.jpg,0.14234869,26,0.022658201,260.5195329,0.176223914,0.944007151,0
349.jpg,0.584355532,16,0.014182962,2.855305141,0.092902992,0.943897834,1
350.jpg,0.402630588,26,0.006405251,23.60233532,0.070557362,0.967721719,0
351.jpg,0.598422458,18,0.003797377,5.887331448,0.018753174,0.958255385,0
352.jpg,0.737221286,24,0.996115262,1.713324018,1.075814307,0.349119216,1
