file,ssi,hash,cor,chi,inter,bha,TF
68.jpg,0.351073693,32,0.00813401236,414754.1821,0.105526641,0.931725931,0
69.jpg,0.178286798,28,0.956037293,4315.790136,1.101658144,0.668413761,0
70.jpg,0.497284361,28,0.997690196,132.2638454,1.009204759,0.362495357,0
71.jpg,0.343786845,32,0.913512592,1893.954725,1.076567047,0.649402516,0
73.jpg,0.585635238,28,0.999682303,0.175974695,1.003476922,0.237111005,0
74.jpg,0.331953928,36,0.999612466,5.365795422,1.004872546,0.267497805,0
75.jpg,0.621692604,32,0.996636104,15.59432282,1.028893395,0.302724124,0
76.jpg,0.378468477,28,0.985513654,118.4887675,1.077659927,0.511742642,1
77.jpg,0.308178391,38,0.999397977,17.31489323,1.047498786,0.344240127,0
78.jpg,0.579937905,40,0.995714275,24.30716375,1.027760657,0.37814674,0
79.jpg,0.186433341,36,0.0146758962,27288.47252,0.0974030367,0.935374169,0
80.jpg,0.468747487,30,0.927496045,1302.547766,1.074700247,0.642139433,0
81.jpg,0.430725559,32,0.998461887,11.17867668,1.080819296,0.30556936,1
82.jpg,0.209207751,30,0.408093035,1600.139164,0.621648119,0.772782837,1
83.jpg,0.389074371,34,0.976389961,1174.30996,1.085707073,0.541664321,0
84.jpg,0.615895944,28,0.999037535,3.21604091,1.048173804,0.228109797,0
85.jpg,0.263330192,34,0.728862982,31531.21648,1.103862349,0.770704475,1
86.jpg,0.314396165,32,0.963672435,50.11572251,1.00520872,0.407277473,0
87.jpg,0.07835043,38,0.00918323712,1316787.92,0.163301644,0.930127691,0
88.jpg,0.168743689,34,0.192100611,799406.8796,0.995014147,0.882632647,0
89.jpg,0.394343031,32,0.964069272,1025.331088,1.052884127,0.653774986,0
90.jpg,0.154552071,26,0.0273364096,243105.3302,0.270153875,0.913134765,0
91.jpg,0.472963269,24,0.987996062,156.5715164,1.020223696,0.443369107,1
92.jpg,0.455502195,26,0.999433231,1.361286127,1.003219872,0.258360945,0
93.jpg,0.43528201,32,0.867496686,2299.390527,1.06475419,0.644845442,0
94.jpg,0.333647824,28,0.0646769366,607983.0489,0.290552709,0.900917299,0
95.jpg,0.382879723,30,0.978877698,642.3002985,1.06690879,0.646549905,0
96.jpg,0.37079016,24,0.261068536,35128.69564,0.556025163,0.821742765,0
97.jpg,0.212823683,36,0.327642705,1139.60546,0.493359195,0.787575626,0
98.jpg,0.170329473,28,0.367356113,13721.44685,0.634783946,0.844993233,0
99.jpg,0.434696949,32,0.993595316,702.8247546,1.090444188,0.470142804,1
100.jpg,0.389394849,34,0.999686243,0.133031607,0.99999994,0.246045732,0
101.jpg,0.45969621,30,0.693078787,8076.651714,1.077680007,0.71731564,0
102.jpg,0.0506944804,24,0.999682639,0.797934703,1.018428928,0.275308464,0
103.jpg,0.411597092,20,0.0169540771,106038.4879,0.121328186,0.898081014,0
104.jpg,0.333044382,36,0.00961378984,12529.78637,0.132155643,0.889204608,1
105.jpg,0.335660879,30,0.972502152,312.8678876,1.104833553,0.580698508,1
106.jpg,0.540641538,38,0.999678688,1.567916569,1.046340906,0.252789457,1
107.jpg,0.239513357,34,0.133246917,1300.393741,0.260475443,0.842599579,1
108.jpg,0.489837354,22,0.0438576598,986.8303542,0.116536694,0.881567008,0
109.jpg,0.436780466,32,-0.0028741161,247719.9423,0.0307453539,0.963394837,0
110.jpg,0.364981042,38,-0.00174025257,10494.33896,0.0256793025,0.986976875,0
111.jpg,0.467517559,26,0.998515039,29.47020557,1.069877077,0.373074593,0
112.jpg,0.25891115,34,0.0189677248,67770.30813,0.134488733,0.936314987,0
113.jpg,0.335822153,32,0.987362868,1629.245509,1.062260308,0.592151558,0
114.jpg,0.24294964,32,0.0232775575,34612.54241,0.154870866,0.88691375,0
115.jpg,0.329788861,36,0.949650003,1223.935052,1.077272293,0.649510929,0
116.jpg,0.424760845,36,0.998459659,31.93319552,1.069849117,0.36493619,1
117.jpg,0.436242511,30,0.999348653,11.0995907,1.055421525,0.321807043,0
118.jpg,0.424349032,28,0.99962735,8.25954077,1.057961562,0.270063412,1
119.jpg,0.233398321,32,0.101496282,3017.261501,0.239229132,0.853484557,1
120.jpg,0.278224835,32,-0.00246880976,57513.38356,0.0314685081,0.966092202,0
121.jpg,0.313408633,32,0.63040799,20861.34551,1.073385556,0.777921247,0
122.jpg,0.175780211,36,0.00555857797,839579.4052,0.126841289,0.925564917,0
123.jpg,0.283047784,36,0.316844108,182646.5886,1.062240249,0.854907047,0
124.jpg,0.436020057,32,0.998000544,25.39620888,1.087023018,0.383262803,1
126.jpg,0.394654998,24,0.641967848,10660.68367,1.074165087,0.792902809,0
127.jpg,0.171279966,28,0.975281538,860.4199319,1.092002631,0.680525256,1
128.jpg,0.36962143,28,0.993295716,265.9877418,1.129635842,0.454084238,1
129.jpg,0.566975254,30,0.976190786,56.43188772,1.035786781,0.468017561,1
130.jpg,0.457912351,28,0.999668672,1.113276325,1.000605689,0.261775338,0
131.jpg,0.117645184,36,-0.00247487536,581149.3404,0.0332285677,0.958718472,0
132.jpg,0.230640035,34,0.0383314019,14381.04144,0.140691939,0.90909303,0
133.jpg,0.148530081,30,0.0815314747,385345.2132,0.497660668,0.928321371,0
134.jpg,0.48843233,26,0.994832163,119.6707051,1.077293032,0.442762112,1
135.jpg,0.656104865,30,0.999566238,5.823944809,1.029462692,0.252661836,0
136.jpg,0.351602345,26,0.970434244,83.02430232,1.077948612,0.568625814,0
137.jpg,0.293654053,26,0.540951542,158832.027,1.06154203,0.776907199,0
138.jpg,0.373640793,32,0.997926654,83.04794844,1.081495132,0.433163497,1
139.jpg,0.411540559,30,0.999149463,9.463488673,1.076265973,0.300552977,1
140.jpg,0.455272238,34,0.847533213,40129.2165,1.10905084,0.662946848,0
141.jpg,0.252574,28,0.0398608231,614284.5845,0.250703935,0.896905954,0
142.jpg,0.316958155,28,0.977853762,673.967176,1.083557992,0.61798668,0
143.jpg,0.165431282,34,0.0524991735,48653.33949,0.161755513,0.887780261,0
144.jpg,0.647976211,26,0.999702986,0.343959722,1.014337634,0.218484756,0
145.jpg,0.388881952,36,0.998669614,45.99102339,1.091011323,0.319336774,1
146.jpg,0.2448014,32,0.290929826,35990.14249,0.489430146,0.83239187,1
147.jpg,0.199437711,38,0.960808087,2377.536652,1.087163781,0.679705298,0
148.jpg,0.361471315,28,0.00681110682,93.74934127,0.0438338725,0.946600635,0
149.jpg,0.267821842,26,0.0597056469,158898.8353,0.198176988,0.880373193,0
150.jpg,0.41885074,30,0.999557922,9.754847239,1.06863923,0.337229972,1
151.jpg,0.28116721,38,0.982523201,759.3996577,1.090616398,0.653791153,1
152.jpg,0.123945028,40,0.999686243,0.133031607,0.99999994,0.246045732,0
153.jpg,0.570118119,36,0.953679431,153.6028785,1.023375787,0.445890491,0
154.jpg,0.151605729,28,0.263621773,374355.3975,1.012406995,0.86536074,0
156.jpg,0.232226193,32,0.187346926,35911.59558,0.364043971,0.844241817,0
157.jpg,0.318024121,30,0.926609468,1338.063359,1.066160935,0.594813374,0
158.jpg,0.288048778,30,0.987947638,237.8580212,1.091136189,0.581165695,0
159.jpg,0.672571446,4,0.99993377,0.166154005,1.089150664,0.113029315,1
160.jpg,0.459158619,30,0.9987621,1.231143109,1.02240273,0.245642391,1
161.jpg,0.394122056,28,0.999716683,3.816365774,1.114410143,0.216225368,1
162.jpg,0.39115166,32,0.957101582,4113.165799,1.087445884,0.578746782,1
163.jpg,0.497837662,34,0.930104486,3857.25383,1.085510248,0.595809824,1
164.jpg,0.321733203,34,0.991047604,217.3996707,1.089630141,0.480124032,1
165.jpg,0.379910702,34,0.228124742,177699.5177,0.534658925,0.81634938,1
166.jpg,0.309578036,32,0.995805191,198.6617373,1.084759028,0.542145647,1
167.jpg,0.322483093,30,0.968874254,60.02402367,1.131907318,0.437296677,1
168.jpg,0.418472352,36,0.94988603,5278.015313,1.085995217,0.549565157,1
169.jpg,0.375820068,38,0.998914784,15.21894306,1.081416535,0.336356967,1
170.jpg,0.167621282,38,0.806509518,4333.404949,1.085496679,0.695940056,1
171.jpg,0.163175125,38,0.990455526,716.9145019,1.100684232,0.560185713,1
172.jpg,0.397611187,32,0.998542615,76.22153186,1.084436768,0.435089003,1
173.jpg,0.307269556,34,0.998161028,39.69898858,1.076378378,0.378492768,1
174.jpg,0.470340396,34,0.995976767,90.77354868,1.054724873,0.488835664,1
175.jpg,0.407532442,32,0.999102675,30.44037937,1.081197609,0.351907317,1
176.jpg,0.375406286,34,0.916030306,8790.702454,1.097624585,0.650469631,1
177.jpg,0.246540312,36,0.998624616,34.8004489,1.117459648,0.42495685,1
178.jpg,0.122124851,36,0.869531235,9090.353623,1.115340975,0.737305741,1
179.jpg,0.178535969,34,0.639593778,8417.416091,1.089269343,0.744413548,1
180.jpg,0.31946866,36,0.99257703,160.5456841,1.070667888,0.506598488,0
181.jpg,0.353394879,20,0.999645639,10.82150713,1.042661404,0.272721376,1
182.jpg,0.288961049,38,0.0572470003,242394.0022,0.191101468,0.89818237,0
183.jpg,0.574740658,26,0.986796664,95.47096086,1.04367944,0.387678246,0
184.jpg,0.282403836,30,0.997420818,46.02445718,1.094028729,0.390314098,1
185.jpg,0.388103197,38,0.999613514,4.129263173,1.056719193,0.256798346,1
186.jpg,0.513170719,24,0.999941727,0.294384232,1.098777163,0.123864896,1
187.jpg,0.324420297,40,0.996727469,24.49988104,1.12931477,0.38783675,1
188.jpg,0.17265034,28,0.999681697,0.35548088,1.006433563,0.238426486,1
189.jpg,0.149443549,30,0.744481472,12031.37455,1.091828116,0.763865626,0
190.jpg,0.257410432,32,0.998618109,8.312981248,1.129870736,0.304285392,1
191.jpg,0.142937213,26,0.930935422,5023.227184,1.115641229,0.73860443,0
192.jpg,,,,,,,
193.jpg,0.376236714,34,0.999694311,2.012624372,1.100257677,0.23988702,1
194.jpg,0.560091936,24,0.997673815,59.1358873,1.052697911,0.458600435,1
195.jpg,0.542451944,30,0.99967672,0.923882014,1.005039268,0.244638856,0
196.jpg,0.581405503,30,0.0150943675,168926.1795,0.113880679,0.9138574,1
197.jpg,0.313931242,26,0.994552261,215.4673033,1.089905445,0.557999657,1
198.jpg,0.167270358,32,0.474721471,86642.49219,0.972297787,0.833325461,0
199.jpg,0.461401074,24,0.998621712,55.09055348,1.075366793,0.368066499,1
200.jpg,0.243744346,36,0.993036107,114.5782718,1.129480889,0.503689831,1
201.jpg,0.0995282574,36,0.991544503,455.7333247,1.047617562,0.621430731,1
202.jpg,0.283847353,38,0.296549751,25635.69655,0.613507214,0.818532422,0
203.jpg,0.377572518,28,0.380995181,47337.16158,0.510709951,0.744436499,0
204.jpg,0.472963269,24,0.987996062,156.5715164,1.020223696,0.443369107,1
205.jpg,0.596145333,36,-0.000581191643,46745.79713,0.035050009,0.967795062,0
206.jpg,0.0678900207,28,0.0832532111,50206.71985,0.29352149,0.856522686,0
207.jpg,0.444579272,34,0.04239238,49932.3433,0.0894747497,0.906092928,0
208.jpg,0.232373448,36,0.380238033,2416.106596,0.745417966,0.737043029,1
209.jpg,0.377789012,28,0.998240134,100.5327162,1.083645353,0.415482891,1
210.jpg,0.555634912,32,0.998156489,0.137834432,1.000447704,0.31345785,1
211.jpg,0.460253132,30,0.589802707,1634.867253,0.832678294,0.631235243,1
212.jpg,0.722970303,30,0.999686243,0.133031607,0.99999994,0.246045732,0
213.jpg,0.337851877,28,0.999681893,0.413750435,1.031156426,0.211963589,1
214.jpg,0.440767922,36,0.999655815,0.132419093,1.001239227,0.259049861,1
215.jpg,0.341884548,30,0.984552887,562.605244,1.131084766,0.54294254,1
216.jpg,0.44097707,36,0.999150087,9.968636235,1.078471886,0.328599303,1
217.jpg,0.419207104,22,0.101581418,130457.3932,0.177234319,0.840185526,0
218.jpg,0.381529978,28,0.996793387,148.3317087,1.081205395,0.495191553,1
219.jpg,0.416664646,34,0.999246129,7.78345379,1.038438321,0.263325139,0
220.jpg,0.238804384,32,0.944266703,4805.959164,1.107252502,0.645869953,1
221.jpg,0.381843401,32,0.996553781,146.8423947,1.081639367,0.483242467,1
222.jpg,0.153928177,26,0.971719059,583.1619283,1.032945977,0.76069596,0
223.jpg,0.292947439,30,0.349058351,2956.304146,0.552266324,0.778651382,0
224.jpg,0.422888222,28,0.994205451,124.9837075,1.064771148,0.525925033,1
225.jpg,0.367081402,32,0.983205276,808.3993049,1.081056361,0.543104122,1
226.jpg,0.277218746,36,0.577740501,50333.97595,1.091402913,0.82327606,1
227.jpg,0.39349673,32,0.99922479,9.12452368,1.077255923,0.31693471,0
228.jpg,0.206390679,38,0.361582171,212676.7086,1.075063643,0.85254778,0
229.jpg,0.109924643,24,0.141169691,49902.82872,0.355410689,0.908191196,0
230.jpg,0.0512702797,32,0.997007944,125.6525261,1.083003716,0.542747821,1
231.jpg,0.428614451,32,0.998315903,63.7868139,1.060816731,0.416424046,0
232.jpg,0.38442861,30,0.999476153,19.23395397,1.077996178,0.351595519,1
233.jpg,0.112044084,26,0.966289965,446.7924009,1.132698861,0.612516522,1
234.jpg,0.237593856,34,0.991761395,699.7404304,1.084896875,0.574621112,1
235.jpg,0.317726851,34,0.980187211,290.6798294,1.083646892,0.586000738,1
236.jpg,0.285374075,30,0.995872196,208.9365496,1.080103878,0.518707623,1
237.jpg,0.257583004,38,0.364479373,268968.811,0.958292624,0.82486611,0
238.jpg,0.46035546,26,0.99703604,15.98427068,1.02388733,0.330872921,1
239.jpg,0.24652335,28,0.999284079,9.085471597,1.112065921,0.301558249,1
240.jpg,0.464457609,30,0.997089585,140.3097882,1.053333826,0.374468809,0
241.jpg,0.456367029,38,0.820840466,20670.23448,1.087435355,0.576953031,1
242.jpg,0.314725315,42,0.0142691668,226164.8033,0.11915427,0.946657662,0
243.jpg,0.152832044,22,0.945018838,2932.418192,1.093151363,0.70738592,1
244.jpg,0.304969335,24,0.00800876449,78269.11966,0.148167708,0.898006093,0
245.jpg,0.572655542,32,0.999671357,2.744636106,1.00214685,0.248444512,0
246.jpg,0.0987925003,28,0.979583376,4.794589826,1.009916483,0.448923102,0
247.jpg,0.546547457,44,0.999479634,5.723106754,1.026045552,0.267356115,0
248.jpg,0.533495701,28,0.999374943,14.1543232,1.015883236,0.293201235,0
249.jpg,0.305250173,30,0.551387615,25800.82054,1.072605637,0.787241363,0
250.jpg,0.478333656,40,0.999686243,0.133031607,0.99999994,0.246045732,0
251.jpg,0.388203844,36,0.998811148,38.16153875,1.091297343,0.322059996,1
252.jpg,0.206846899,32,0.0281170214,1293112.415,0.314781792,0.892346517,0
253.jpg,0.43402798,38,0.000267464967,255.9114299,0.0307666338,0.967228447,0
254.jpg,0.189885522,34,0.998886822,2.831078981,1.084409942,0.248377459,1
255.jpg,0.586846741,34,0.998032936,66.52146741,1.072102669,0.403880605,0
256.jpg,0.62794001,32,0.999704721,5.802432575,1.025252535,0.208901523,1
257.jpg,0.541779459,30,0.997742583,46.69576548,1.036895788,0.423819874,1
258.jpg,0.347585055,34,0.996001086,239.4324705,1.089840095,0.543864177,1
259.jpg,0.612601682,32,0.9984311,27.80331982,1.029258766,0.349211438,0
260.jpg,0.155481811,30,0.456639822,66292.74563,1.081793854,0.808769286,0
261.jpg,0.179742935,32,0.424700561,46799.90206,1.045541792,0.879666118,1
262.jpg,0.540744266,28,0.997034438,132.2777881,1.083651621,0.428616309,1
263.jpg,0.381765393,28,0.00059146032,132.7006763,0.0325861966,0.965220613,0
264.jpg,0.392534143,30,0.911377529,3823.314811,1.078035566,0.691662821,1
265.jpg,0.596961288,30,0.996628667,13.83808674,1.036711007,0.324173771,0
266.jpg,0.312618639,28,0.989598199,829.767087,1.091409308,0.534003554,1
267.jpg,0.508109616,32,0.988734294,191.1926297,1.047556911,0.328619957,1
268.jpg,0.233022326,26,0.998736312,73.68623299,1.081785375,0.4660183,1
269.jpg,0.221576885,32,0.112143464,168283.3733,0.299520968,0.897515018,0
270.jpg,0.419846257,32,0.999407341,8.547947293,1.049534037,0.266465108,1
271.jpg,0.430725559,32,0.998461887,11.17867668,1.080819296,0.30556936,1
272.jpg,0.396534273,32,0.999686243,0.133031607,0.99999994,0.246045732,0
273.jpg,0.411763855,30,0.999221268,9.597861081,1.07723807,0.297765192,1
275.jpg,0.157004252,28,0.998893262,29.75230757,1.096691929,0.478478437,0
276.jpg,0.587339538,24,0.973654893,3595.740035,1.075442006,0.529479261,1
277.jpg,0.463383078,26,0.999535302,0.60813505,1.032680836,0.219130478,1
278.jpg,0.329030243,32,0.00963221759,154165.2518,0.0867619674,0.932803842,0
279.jpg,0.134801295,34,0.984050953,662.6925099,1.070910472,0.6862396,0
280.jpg,0.537517755,36,0.997099014,106.5145133,1.065922774,0.383793036,1
281.jpg,0.106397385,32,0.917814389,4973.155792,1.091300119,0.747319921,0
282.jpg,0.419438035,30,0.999547256,9.944088901,1.067438659,0.337164681,1
283.jpg,0.254992991,32,0.929565131,2822.160571,1.092122248,0.716896604,0
284.jpg,0.424354622,32,0.924946236,2715.138771,1.098569955,0.645612819,1
285.jpg,0.361470962,34,0.0631210008,2992.380824,0.23289542,0.870634372,0
286.jpg,0.38007907,30,0.998841786,58.17096009,1.07618361,0.340545972,1
287.jpg,0.363964683,36,0.992353446,613.6728935,1.118308094,0.601727694,1
288.jpg,0.450866971,30,0.997215392,78.94573524,1.041034601,0.442228315,1
289.jpg,0.266344779,28,0.524215303,5236.89127,0.856262748,0.739976364,1
290.jpg,0.349154532,36,0.999686243,0.133031607,0.99999994,0.246045732,0
291.jpg,0.287288925,32,0.00748060093,17111.11142,0.13742301,0.894082338,1
292.jpg,0.242162807,30,0.326956134,18083.41697,0.671510469,0.837662199,0
293.jpg,0.325141748,34,0.957354593,2322.72891,1.037018086,0.604635564,0
294.jpg,0.290899455,26,0.997183087,139.4958995,1.123030972,0.436350414,1
295.jpg,0.513904403,26,0.999698943,0.146431526,1.005075306,0.232291341,0
296.jpg,0.258515025,36,0.0479407177,15040.47056,0.14778652,0.894107004,0
297.jpg,0.149805972,30,0.407442733,47448.64452,0.921637653,0.830330695,0
298.jpg,0.211372628,38,0.154583065,249914.2135,0.47758956,0.894023407,0
299.jpg,0.611054584,34,0.999686243,0.133031607,0.99999994,0.246045732,0
300.jpg,0.488649781,28,0.994972436,114.6592696,1.077476279,0.437530161,1
301.jpg,0.389026456,26,0.999798959,0.272210191,1.064837468,0.176734641,1
302.jpg,0.45268759,34,0.971290958,103.0406485,1.045929782,0.676079456,0
303.jpg,0.154886112,28,0.793803358,23769.92337,1.099648703,0.780049772,0
304.jpg,0.505418849,36,0.999615793,1.212276367,1.018662579,0.233226614,0
305.jpg,0.430737542,30,0.993905866,134.3134074,1.076390503,0.472926275,0
306.jpg,0.187187964,32,0.978390234,2407.828634,1.069405691,0.442824291,1
307.jpg,0.2832994,34,0.990314387,80.98445606,1.131906434,0.512206887,1
308.jpg,0.28864792,34,0.957081291,324.975638,1.089959033,0.566706836,0
309.jpg,0.596200004,20,0.999645803,8.108920467,1.007999965,0.259478924,0
310.jpg,0.568949581,22,0.998015496,38.25317573,1.067216625,0.445022889,1
311.jpg,0.542048579,24,0.997786578,30.42565909,1.07690359,0.351480822,0
312.jpg,0.384638695,36,0.968042789,244.3817939,1.089881191,0.480274881,0
313.jpg,0.559563239,28,0.999611716,5.661138149,1.01721297,0.294432458,0
314.jpg,0.458128006,32,0.981096645,1735.376922,1.102938503,0.421215104,1
315.jpg,0.573393295,32,0.00507277427,11706.85536,0.0703608012,0.923564426,0
316.jpg,0.404857039,30,0.988176546,126.731077,1.10544114,0.562751486,1
317.jpg,0.381398066,28,0.995225292,54.23848598,1.079461466,0.356576673,1
318.jpg,0.390240895,34,0.127382421,25944.57961,0.298569374,0.839465641,0
319.jpg,0.436769232,32,0.0332014042,26374.91577,0.161698555,0.927899659,0
320.jpg,0.413775404,38,0.998606381,33.70079061,1.07995803,0.402644153,0
321.jpg,0.0114194627,30,0.999539823,10.03944467,1.020328028,0.277774043,0
322.jpg,0.574141295,28,0.999696681,1.97119366,1.024080255,0.267930171,0
323.jpg,0.34690662,24,0.901683039,2182.780355,1.093735411,0.603287746,1
324.jpg,0.302472365,28,0.988492311,104.0308238,1.089665963,0.443509796,0
325.jpg,0.170512337,28,0.974364766,874.0712293,1.092578451,0.680893003,1
326.jpg,0.510446965,34,0.991326233,596.4197793,1.065579138,0.477835602,0
327.jpg,0.258668033,30,0.0396944809,18195.85979,0.0834165607,0.929480957,0
328.jpg,0.244633637,32,0.294503463,40236.15087,0.511823978,0.831791917,1
329.jpg,0.0140533961,30,0.999140435,26.83224177,1.017366533,0.335615185,0
330.jpg,0.546538434,32,0.987234632,89.23185127,1.049817281,0.358372701,0
331.jpg,0.461090264,32,0.997266851,57.08460208,1.071915507,0.430515211,1
332.jpg,0.503302669,40,0.0715349184,130229.8902,0.111640835,0.866065303,0
333.jpg,0.545272193,30,0.992241848,70.5746525,1.00540258,0.417404376,0
334.jpg,0.259436889,32,0.95813939,2500.663949,1.100476692,0.657578525,1
335.jpg,0.581619382,30,0.96289992,989.0038846,1.063748578,0.583753739,0
336.jpg,0.480642609,24,0.970293048,3643.827266,1.07825224,0.497350068,0
337.jpg,0.325421637,28,0.990550952,468.8021336,1.080173489,0.514780237,1
338.jpg,0.423867196,32,0.325680568,43579.83293,0.431990007,0.762694381,1
339.jpg,0.555301162,32,0.992272972,384.9614436,1.066223954,0.423078347,0
340.jpg,0.126428042,30,0.19479109,382482.6207,0.786739266,0.870879896,0
341.jpg,0.533755162,24,0.998597437,19.36892211,1.100694574,0.306339487,1
342.jpg,0.364262134,34,-0.00172736309,2425.190381,0.0242687912,0.983815496,0
343.jpg,0.416687858,30,-0.00103134407,14034.84649,0.00225707562,0.998315899,0
344.jpg,0.462254862,40,0.999779166,0.190592375,1.034890103,0.192612382,1
345.jpg,0.42247254,32,0.980959544,521.7821714,1.019284457,0.424717764,0
346.jpg,0.565783492,30,0.991850185,352.9442416,1.016707253,0.39743244,1
347.jpg,0.230882699,32,0.992871248,209.9911139,1.093965233,0.562983374,0
348.jpg,0.185045095,36,0.0309612945,13475.21737,0.147379317,0.940278837,0
349.jpg,0.39248173,28,0.97276878,1974.101146,1.099413789,0.527667208,1
350.jpg,0.588957154,36,0.997178909,103.2437173,1.06695283,0.380177239,1
351.jpg,0.446444511,34,0.995414928,118.5478997,1.067748517,0.4509976,0
352.jpg,0.506940693,26,0.996134916,188.1336493,1.056770484,0.431719129,0
353.jpg,0.451287392,34,0.999099205,10.75902675,1.042497378,0.220251669,1
